,min,avg
7720,438.0,506.79
7721,427.0,506.03
7722,439.0,506.25
7723,432.0,508.29
7724,425.0,508.6
7725,439.0,509.03
7726,443.0,510.27
7727,421.0,511.06
7728,435.0,511.42
7729,452.0,510.18
7730,449.0,509.73
7731,441.0,510.03
7732,445.0,511.47
7733,435.0,509.99
7734,414.0,509.47
7735,427.0,510.66
7736,431.0,510.78
7737,434.0,509.02
7738,432.0,506.76
7739,439.0,506.78
7740,442.0,507.2
7741,451.0,506.92
7742,446.0,504.69
7743,458.0,505.22
7744,454.0,504.21
7745,440.0,503.06
7746,435.0,503.88
7747,421.0,505.19
7748,446.0,503.43
7749,442.0,501.99
7750,441.0,502.75
7751,438.0,502.78
7752,436.0,503.39
7753,441.0,503.47
7754,449.0,503.27
7755,427.0,503.98
7756,426.0,504.03
7757,418.0,504.69
7758,426.0,505.19
7759,438.0,505.16
7760,443.0,506.7
7761,427.0,505.48
7762,443.0,506.48
7763,419.0,506.34
7764,450.0,507.35
7765,450.0,508.06
7766,449.0,508.15
7767,454.0,507.4
7768,420.0,507.95
7769,453.0,508.03
7770,453.0,508.76
7771,455.0,508.66
7772,449.0,508.84
7773,449.0,508.73
7774,443.0,508.84
7775,452.0,508.11
7776,441.0,507.74
7777,425.0,507.81
7778,439.0,507.27
7779,439.0,505.95
7780,444.0,505.07
7781,430.0,503.65
7782,418.0,502.56
7783,445.0,502.16
7784,426.0,502.05
7785,435.0,502.77
7786,433.0,503.0
7787,431.0,501.51
7788,437.0,503.94
7789,438.0,503.0
7790,441.0,503.88
7791,435.0,502.34
7792,432.0,502.52
7793,432.0,502.88
7794,449.0,502.63
7795,432.0,504.18
7796,426.0,503.15
7797,454.0,504.11
7798,445.0,503.84
7799,440.0,505.24
7800,454.0,504.64
7801,445.0,503.25
7802,452.0,503.57
7803,440.0,504.72
7804,437.0,504.59
7805,429.0,504.66
7806,442.0,505.1
7807,422.0,505.08
7808,428.0,504.6
7809,414.0,503.71
7810,436.0,502.91
7811,443.0,504.32
7812,443.0,502.08
7813,443.0,502.68
7814,405.0,503.52
7815,407.0,501.98
7816,383.0,501.36
7817,405.0,501.86
7818,409.0,501.54
7819,403.0,501.39
7820,418.0,502.84
7821,422.0,502.07
7822,398.0,502.97
7823,392.0,502.57
7824,422.0,504.04
7825,429.0,503.09
7826,414.0,502.93
7827,422.0,501.49
7828,404.0,501.19
7829,440.0,501.77
7830,428.0,503.89
7831,437.0,503.51
7832,427.0,503.95
7833,441.0,507.23
7834,433.0,506.13
7835,441.0,506.04
7836,445.0,505.36
7837,442.0,506.46
7838,432.0,507.03
7839,421.0,508.13
7840,457.0,507.82
7841,441.0,508.0
7842,448.0,506.55
7843,445.0,506.8
7844,422.0,506.34
7845,409.0,507.31
7846,434.0,507.33
7847,418.0,507.4
7848,411.0,508.27
7849,437.0,509.55
7850,447.0,509.57
7851,441.0,508.66
7852,428.0,508.71
7853,410.0,506.53
7854,430.0,505.74
7855,437.0,506.41
7856,438.0,506.55
7857,422.0,505.45
7858,439.0,505.9
7859,434.0,504.33
7860,432.0,506.95
7861,443.0,506.64
7862,438.0,506.28
7863,439.0,507.65
7864,425.0,505.76
7865,414.0,505.29
7866,414.0,504.46
7867,421.0,506.11
7868,426.0,504.51
7869,432.0,504.68
7870,427.0,504.31
7871,437.0,505.92
7872,438.0,507.52
7873,444.0,508.17
7874,445.0,509.29
7875,447.0,508.14
7876,449.0,507.57
7877,432.0,506.61
7878,453.0,507.05
7879,456.0,508.1
7880,451.0,507.93
7881,454.0,508.08
7882,449.0,506.78
7883,453.0,507.06
7884,423.0,508.79
7885,432.0,509.13
7886,431.0,511.6
7887,438.0,509.53
7888,454.0,509.09
7889,442.0,509.14
7890,441.0,508.29
7891,433.0,508.56
7892,448.0,509.77
7893,426.0,508.63
7894,449.0,508.98
7895,440.0,509.24
7896,450.0,508.95
7897,442.0,508.66
7898,445.0,507.39
7899,409.0,507.1
7900,437.0,508.12
7901,447.0,508.47
7902,434.0,508.66
7903,418.0,508.85
7904,432.0,509.9
7905,419.0,511.26
7906,439.0,510.89
7907,417.0,511.31
7908,430.0,510.77
7909,429.0,509.63
7910,436.0,507.79
7911,444.0,509.23
7912,433.0,511.13
7913,441.0,511.37
7914,441.0,511.49
7915,455.0,510.43
7916,452.0,509.37
7917,447.0,508.62
7918,426.0,508.55
7919,441.0,510.81
7920,439.0,511.16
7921,431.0,509.49
7922,425.0,509.48
7923,439.0,508.99
7924,407.0,509.21
7925,434.0,509.38
7926,442.0,507.59
7927,446.0,507.01
7928,450.0,505.85
7929,453.0,504.75
7930,453.0,504.31
7931,442.0,505.46
7932,423.0,505.85
7933,441.0,508.28
7934,431.0,508.39
7935,448.0,507.66
7936,443.0,506.93
7937,445.0,506.78
7938,440.0,508.6
7939,438.0,508.22
7940,454.0,509.06
7941,448.0,509.98
7942,437.0,508.28
7943,434.0,508.55
7944,438.0,508.59
7945,422.0,508.0
7946,427.0,509.99
7947,440.0,510.51
7948,447.0,510.21
7949,425.0,509.14
7950,453.0,510.17
7951,445.0,510.71
7952,425.0,512.36
7953,434.0,513.02
7954,461.0,511.68
7955,461.0,510.94
7956,445.0,510.69
7957,451.0,509.01
7958,453.0,510.03
7959,442.0,507.83
7960,447.0,507.54
7961,443.0,507.85
7962,444.0,507.58
7963,454.0,508.05
7964,457.0,506.14
7965,433.0,507.42
7966,447.0,509.19
7967,443.0,508.3
7968,436.0,507.74
7969,445.0,506.39
7970,435.0,506.03
7971,426.0,505.94
7972,433.0,506.93
7973,443.0,504.98
7974,438.0,505.43
7975,448.0,505.75
7976,437.0,506.04
7977,448.0,506.29
7978,443.0,507.68
7979,444.0,507.9
7980,428.0,507.42
7981,430.0,506.31
7982,442.0,505.47
7983,433.0,504.26
7984,435.0,503.74
7985,441.0,505.38
7986,440.0,506.03
7987,419.0,505.29
7988,407.0,506.17
7989,412.0,505.31
7990,423.0,506.13
7991,412.0,506.66
7992,430.0,507.25
7993,446.0,507.36
7994,446.0,507.48
7995,432.0,506.64
7996,415.0,506.99
7997,425.0,506.49
7998,446.0,505.56
7999,424.0,505.66
8000,415.0,503.87
8001,424.0,504.28
8002,405.0,503.29
8003,418.0,503.47
8004,410.0,505.19
8005,429.0,506.12
8006,429.0,505.42
8007,421.0,504.9
8008,446.0,506.08
8009,451.0,505.11
8010,446.0,503.15
8011,428.0,503.05
8012,444.0,503.7
8013,422.0,504.71
8014,434.0,506.63
8015,428.0,506.21
8016,436.0,506.35
8017,429.0,507.73
8018,454.0,507.99
8019,456.0,508.58
8020,448.0,508.14
8021,439.0,506.49
8022,441.0,506.47
8023,449.0,506.46
8024,435.0,505.45
8025,426.0,505.03
8026,434.0,505.19
8027,424.0,505.13
8028,417.0,505.35
8029,426.0,504.74
8030,428.0,506.0
8031,450.0,504.83
8032,411.0,504.94
8033,420.0,506.42
8034,417.0,505.87
8035,412.0,504.21
8036,426.0,503.06
8037,432.0,503.12
8038,437.0,503.29
8039,407.0,503.38
8040,427.0,503.93
8041,417.0,503.63
8042,426.0,504.24
8043,427.0,504.69
8044,441.0,505.75
8045,441.0,505.33
8046,457.0,506.94
8047,446.0,508.41
8048,445.0,509.82
8049,447.0,507.74
8050,444.0,507.78
8051,421.0,507.31
8052,436.0,507.65
8053,448.0,508.72
8054,431.0,508.2
8055,422.0,507.97
8056,431.0,505.87
8057,441.0,507.42
8058,430.0,506.13
8059,433.0,506.41
8060,428.0,506.19
8061,439.0,507.09
8062,448.0,506.76
8063,442.0,506.95
8064,430.0,505.95
8065,439.0,506.34
8066,422.0,506.27
8067,423.0,507.62
8068,442.0,509.11
8069,441.0,509.81
8070,442.0,509.74
8071,451.0,509.42
8072,443.0,509.21
8073,451.0,509.11
8074,452.0,509.42
8075,426.0,508.01
8076,441.0,508.42
8077,428.0,508.49
8078,439.0,509.45
8079,442.0,510.59
8080,439.0,511.28
8081,433.0,511.68
8082,460.0,510.54
8083,438.0,510.98
8084,441.0,509.93
8085,433.0,509.89
8086,440.0,509.05
8087,446.0,508.62
8088,414.0,506.05
8089,425.0,508.08
8090,422.0,506.34
8091,439.0,506.37
8092,442.0,507.92
8093,440.0,507.56
8094,429.0,506.1
8095,405.0,503.94
8096,420.0,505.19
8097,444.0,505.15
8098,399.0,505.24
8099,447.0,506.06
8100,438.0,505.45
8101,438.0,505.85
8102,414.0,504.37
8103,440.0,504.94
8104,438.0,506.25
8105,442.0,506.84
8106,454.0,506.86
8107,440.0,506.53
8108,438.0,504.61
8109,450.0,505.72
8110,434.0,507.54
8111,444.0,506.49
8112,449.0,506.21
8113,455.0,506.4
8114,434.0,507.32
8115,445.0,506.71
8116,443.0,506.26
8117,434.0,505.2
8118,451.0,504.47
8119,429.0,505.72
8120,445.0,505.71
8121,435.0,505.17
8122,442.0,506.31
8123,442.0,507.59
8124,433.0,508.27
8125,437.0,508.75
8126,441.0,510.39
8127,448.0,510.32
8128,452.0,510.73
8129,450.0,510.15
8130,453.0,509.61
8131,437.0,508.22
8132,442.0,508.39
8133,431.0,509.17
8134,445.0,508.93
8135,429.0,508.81
8136,423.0,507.42
8137,421.0,507.31
8138,414.0,506.37
8139,434.0,505.62
8140,437.0,504.79
8141,433.0,504.96
8142,437.0,505.41
8143,438.0,504.34
8144,428.0,501.91
8145,436.0,502.19
8146,443.0,502.07
8147,429.0,501.13
8148,442.0,500.15
8149,420.0,501.85
8150,430.0,501.2
8151,435.0,502.42
8152,431.0,504.01
8153,410.0,504.28
8154,443.0,505.67
8155,436.0,505.81
8156,443.0,505.76
8157,433.0,504.56
8158,445.0,503.39
8159,448.0,502.6
8160,427.0,503.54
8161,434.0,504.98
8162,444.0,507.97
8163,457.0,508.62
8164,439.0,508.05
8165,436.0,508.43
8166,435.0,508.57
8167,443.0,510.43
8168,457.0,511.88
8169,464.0,512.42
8170,448.0,512.44
8171,445.0,513.22
8172,447.0,513.76
8173,433.0,514.57
8174,445.0,513.61
8175,409.0,514.19
8176,417.0,514.28
8177,433.0,514.09
8178,433.0,513.14
8179,446.0,512.1
8180,413.0,512.26
8181,416.0,511.9
8182,446.0,510.21
8183,430.0,511.61
8184,453.0,511.48
8185,424.0,510.53
8186,442.0,511.68
8187,417.0,509.88
8188,395.0,510.53
8189,409.0,508.82
8190,445.0,508.61
8191,438.0,507.94
8192,447.0,508.39
8193,450.0,507.16
8194,443.0,508.03
8195,442.0,508.4
8196,444.0,508.71
8197,433.0,507.16
8198,433.0,508.26
8199,427.0,508.15
8200,442.0,508.66
8201,431.0,508.69
8202,435.0,509.89
8203,414.0,508.46
8204,433.0,506.64
8205,434.0,507.56
8206,438.0,508.74
8207,421.0,509.88
8208,408.0,510.6
8209,414.0,508.87
8210,401.0,507.73
8211,398.0,505.55
8212,413.0,506.28
8213,435.0,506.3
8214,429.0,506.22
8215,418.0,506.04
8216,417.0,505.92
8217,446.0,505.84
8218,437.0,505.56
8219,430.0,504.98
8220,420.0,505.11
8221,425.0,505.89
8222,414.0,505.81
8223,424.0,505.02
8224,441.0,505.9
8225,428.0,506.52
8226,420.0,507.53
8227,415.0,508.6
8228,440.0,507.16
8229,439.0,508.29
8230,439.0,507.97
8231,449.0,506.89
8232,427.0,506.97
8233,408.0,507.86
8234,446.0,508.69
8235,416.0,509.31
8236,451.0,509.09
8237,443.0,510.79
8238,418.0,510.77
8239,436.0,510.65
8240,429.0,510.34
8241,433.0,508.6
8242,443.0,508.46
8243,433.0,508.62
8244,438.0,509.6
8245,449.0,510.67
8246,422.0,512.17
8247,438.0,511.65
8248,447.0,510.67
8249,439.0,509.08
8250,439.0,508.77
8251,439.0,507.56
8252,441.0,509.77
8253,430.0,509.6
8254,439.0,510.29
8255,427.0,510.42
8256,468.0,510.72
8257,454.0,510.54
8258,459.0,510.2
8259,451.0,509.75
8260,458.0,511.29
8261,433.0,511.31
8262,432.0,511.04
8263,458.0,510.35
8264,434.0,511.21
8265,438.0,511.38
8266,468.0,511.46
8267,443.0,510.1
8268,451.0,509.98
8269,454.0,509.61
8270,428.0,509.66
8271,445.0,510.01
8272,456.0,509.98
8273,451.0,510.31
8274,438.0,509.83
8275,421.0,508.35
8276,435.0,507.35
8277,432.0,506.45
8278,438.0,506.43
8279,416.0,505.99
8280,441.0,505.85
8281,411.0,505.33
8282,427.0,506.22
8283,423.0,507.7
8284,400.0,507.6
8285,427.0,508.17
8286,428.0,506.98
8287,442.0,507.23
8288,442.0,507.88
8289,432.0,507.41
8290,431.0,506.98
8291,440.0,507.61
8292,438.0,509.19
8293,446.0,511.85
8294,455.0,511.15
8295,452.0,510.76
8296,437.0,510.11
8297,433.0,509.01
8298,451.0,510.45
8299,428.0,510.43
8300,440.0,510.14
8301,430.0,509.42
8302,449.0,511.05
8303,453.0,510.74
8304,433.0,510.24
8305,453.0,509.08
8306,450.0,510.62
8307,434.0,510.21
8308,446.0,511.0
8309,439.0,510.53
8310,437.0,510.0
8311,442.0,509.69
8312,441.0,509.08
8313,436.0,508.48
8314,444.0,506.58
8315,439.0,506.83
8316,437.0,507.25
8317,448.0,506.63
8318,426.0,506.65
8319,445.0,504.83
8320,443.0,504.87
8321,428.0,505.9
8322,446.0,505.34
8323,455.0,506.27
8324,430.0,506.56
8325,434.0,505.25
8326,448.0,503.89
8327,453.0,506.04
8328,449.0,506.53
8329,444.0,506.52
8330,448.0,506.92
8331,444.0,509.18
8332,451.0,509.53
8333,455.0,508.23
8334,448.0,507.12
8335,430.0,507.12
8336,438.0,506.64
8337,444.0,506.14
8338,436.0,506.18
8339,421.0,505.75
8340,424.0,506.07
8341,430.0,505.54
8342,445.0,504.73
8343,439.0,505.02
8344,405.0,506.16
8345,427.0,505.55
8346,419.0,505.38
8347,452.0,504.99
8348,433.0,505.31
8349,442.0,503.98
8350,448.0,503.11
8351,423.0,503.68
8352,436.0,505.84
8353,440.0,506.37
8354,450.0,506.35
8355,442.0,505.68
8356,453.0,506.16
8357,443.0,507.58
8358,411.0,507.35
8359,424.0,507.45
8360,446.0,509.15
8361,425.0,509.01
8362,449.0,506.6
8363,443.0,506.18
8364,430.0,507.14
8365,449.0,508.08
8366,437.0,508.66
8367,441.0,508.17
8368,439.0,506.96
8369,434.0,505.55
8370,436.0,507.01
8371,433.0,507.94
8372,406.0,505.53
8373,430.0,505.82
8374,419.0,508.28
8375,424.0,508.15
8376,411.0,508.05
8377,424.0,507.42
8378,426.0,507.69
8379,455.0,509.25
8380,449.0,509.07
8381,405.0,508.48
8382,416.0,508.68
8383,441.0,509.6
8384,449.0,509.09
8385,452.0,507.07
8386,457.0,507.65
8387,451.0,507.91
8388,444.0,508.55
8389,445.0,508.23
8390,444.0,506.98
8391,448.0,507.46
8392,452.0,507.35
8393,443.0,504.77
8394,446.0,504.71
8395,442.0,504.09
8396,409.0,505.98
8397,459.0,506.24
8398,440.0,506.59
8399,436.0,507.01
8400,432.0,507.19
8401,453.0,508.21
8402,446.0,508.92
8403,452.0,509.03
8404,428.0,509.92
8405,430.0,510.32
8406,438.0,510.93
8407,428.0,510.47
8408,430.0,510.44
8409,443.0,508.41
8410,448.0,509.4
8411,430.0,509.26
8412,442.0,510.28
8413,426.0,509.73
8414,426.0,508.27
8415,443.0,507.73
8416,447.0,507.99
8417,437.0,508.97
8418,432.0,508.24
8419,426.0,507.16
8420,442.0,508.28
8421,455.0,507.87
8422,437.0,508.25
8423,438.0,507.75
8424,432.0,508.26
8425,442.0,509.83
8426,456.0,510.72
8427,446.0,511.39
8428,444.0,510.85
8429,452.0,510.78
8430,438.0,510.7
8431,417.0,509.35
8432,437.0,510.65
8433,441.0,509.89
8434,437.0,509.54
8435,453.0,510.97
8436,443.0,509.83
8437,433.0,511.08
8438,455.0,511.54
8439,438.0,510.29
8440,443.0,509.49
8441,432.0,508.59
8442,421.0,509.49
8443,427.0,509.79
8444,423.0,509.18
8445,432.0,509.47
8446,444.0,509.84
8447,426.0,510.82
8448,426.0,511.28
8449,438.0,511.46
8450,429.0,512.6
8451,432.0,511.62
8452,440.0,511.86
8453,457.0,511.56
8454,450.0,511.05
8455,426.0,509.48
8456,443.0,510.24
8457,429.0,509.63
8458,439.0,508.93
8459,438.0,509.55
8460,421.0,510.99
8461,441.0,509.81
8462,441.0,509.5
8463,441.0,510.73
8464,433.0,510.2
8465,438.0,511.18
8466,434.0,510.85
8467,447.0,511.26
8468,446.0,509.99
8469,450.0,509.79
8470,441.0,508.83
8471,438.0,508.53
8472,438.0,507.41
8473,435.0,507.36
8474,428.0,506.61
8475,426.0,505.31
8476,429.0,505.58
8477,408.0,505.25
8478,423.0,505.58
8479,425.0,506.7
8480,434.0,505.89
8481,416.0,505.98
8482,441.0,505.29
8483,450.0,506.1
8484,438.0,505.38
8485,432.0,504.68
8486,418.0,504.53
8487,416.0,504.71
8488,445.0,505.73
8489,426.0,506.75
8490,438.0,504.9
8491,439.0,505.05
8492,413.0,504.33
8493,406.0,504.52
8494,431.0,504.48
8495,442.0,505.18
8496,437.0,504.17
8497,447.0,504.52
8498,439.0,504.49
8499,427.0,503.54
8500,444.0,502.91
8501,446.0,504.48
8502,440.0,503.19
8503,414.0,503.95
8504,443.0,503.73
8505,433.0,505.4
8506,432.0,503.23
8507,449.0,504.16
8508,409.0,503.38
8509,412.0,502.82
8510,426.0,502.95
8511,419.0,503.23
8512,424.0,503.33
8513,428.0,503.83
8514,418.0,504.94
8515,439.0,504.64
8516,409.0,505.06
8517,428.0,506.23
8518,436.0,506.82
8519,436.0,505.37
8520,427.0,506.01
8521,406.0,507.9
8522,453.0,507.37
8523,445.0,507.58
8524,436.0,508.6
8525,443.0,508.25
8526,442.0,506.86
8527,438.0,505.89
8528,414.0,505.56
8529,401.0,506.28
8530,445.0,506.4
8531,448.0,505.65
8532,418.0,504.74
8533,441.0,503.27
8534,453.0,503.58
8535,442.0,505.13
8536,443.0,506.21
8537,447.0,505.57
8538,441.0,505.41
8539,439.0,505.93
8540,453.0,506.13
8541,435.0,505.17
8542,438.0,505.07
8543,424.0,504.93
8544,431.0,504.43
8545,450.0,503.16
8546,444.0,502.64
8547,426.0,501.9
8548,420.0,503.07
8549,430.0,504.28
8550,428.0,505.29
8551,433.0,505.45
8552,422.0,506.29
8553,418.0,506.25
8554,425.0,506.02
8555,447.0,504.94
8556,451.0,506.95
8557,440.0,507.26
8558,448.0,506.97
8559,434.0,507.02
8560,446.0,506.84
8561,436.0,508.05
8562,433.0,508.73
8563,399.0,509.32
8564,392.0,507.62
8565,419.0,508.08
8566,431.0,508.24
8567,433.0,508.69
8568,436.0,507.37
8569,431.0,508.43
8570,431.0,508.22
8571,415.0,510.56
8572,437.0,511.47
8573,414.0,509.45
8574,424.0,509.29
8575,434.0,508.3
8576,444.0,506.72
8577,434.0,506.37
8578,403.0,505.73
8579,418.0,505.66
8580,434.0,504.87
8581,423.0,503.59
8582,435.0,504.42
8583,441.0,506.49
8584,433.0,506.78
8585,413.0,508.08
8586,437.0,508.37
8587,440.0,508.47
8588,450.0,509.22
8589,435.0,510.24
8590,437.0,508.85
8591,448.0,508.92
8592,456.0,509.99
8593,438.0,510.55
8594,450.0,512.87
8595,445.0,512.3
8596,445.0,511.73
8597,450.0,512.38
8598,451.0,511.19
8599,438.0,511.71
8600,432.0,512.9
8601,428.0,514.18
8602,449.0,513.05
8603,452.0,512.39
8604,444.0,512.83
8605,440.0,512.69
8606,451.0,512.21
8607,442.0,512.28
8608,443.0,511.55
8609,428.0,510.22
8610,426.0,510.64
8611,435.0,511.2
8612,440.0,511.69
8613,454.0,512.84
8614,448.0,512.14
8615,450.0,510.96
8616,438.0,510.45
8617,434.0,510.59
8618,411.0,510.89
8619,434.0,510.64
8620,424.0,510.84
8621,430.0,509.79
8622,441.0,510.01
8623,441.0,509.38
8624,433.0,507.95
8625,426.0,508.26
8626,436.0,508.81
8627,438.0,510.16
8628,455.0,509.75
8629,450.0,511.58
8630,451.0,510.56
8631,449.0,510.57
8632,456.0,511.21
8633,463.0,512.46
8634,457.0,512.55
8635,449.0,511.86
8636,426.0,512.78
8637,457.0,511.17
8638,425.0,510.26
8639,430.0,510.08
8640,440.0,509.62
8641,439.0,509.09
8642,437.0,508.05
8643,446.0,507.65
8644,426.0,507.65
8645,423.0,507.54
8646,419.0,505.99
8647,420.0,503.97
8648,411.0,503.1
8649,443.0,503.81
8650,420.0,503.16
8651,393.0,503.62
8652,420.0,502.79
8653,410.0,503.23
8654,421.0,502.17
8655,433.0,502.57
8656,432.0,501.93
8657,425.0,502.47
8658,417.0,502.24
8659,417.0,501.85
8660,435.0,503.74
8661,426.0,504.58
8662,430.0,505.04
8663,433.0,506.11
8664,443.0,506.16
8665,453.0,506.69
8666,439.0,507.0
8667,427.0,506.75
8668,432.0,508.4
8669,426.0,509.61
8670,436.0,509.98
8671,430.0,510.24
8672,435.0,511.65
8673,432.0,511.05
8674,452.0,513.18
8675,448.0,511.67
8676,437.0,512.08
8677,448.0,512.03
8678,441.0,512.2
8679,448.0,511.99
8680,456.0,511.84
8681,433.0,510.38
8682,438.0,508.85
8683,446.0,508.79
8684,442.0,509.13
8685,445.0,509.08
8686,429.0,508.36
8687,428.0,507.05
8688,429.0,507.83
8689,443.0,509.07
8690,440.0,510.51
8691,428.0,509.08
8692,427.0,507.88
8693,426.0,508.11
8694,431.0,507.54
8695,448.0,507.03
8696,433.0,505.19
8697,428.0,506.03
8698,448.0,504.84
8699,434.0,504.48
8700,445.0,505.45
8701,435.0,505.64
8702,436.0,506.24
8703,425.0,505.98
8704,423.0,506.36
8705,447.0,506.19
8706,424.0,506.3
8707,424.0,507.83
8708,419.0,507.41
8709,439.0,505.39
8710,456.0,507.41
8711,438.0,507.09
8712,436.0,508.97
8713,437.0,509.2
8714,440.0,509.6
8715,430.0,509.13
8716,433.0,510.03
8717,426.0,508.75
8718,442.0,506.65
8719,445.0,505.11
8720,435.0,507.35
8721,439.0,507.68
8722,435.0,506.89
8723,440.0,507.83
8724,442.0,506.8
8725,448.0,506.57
8726,428.0,508.24
8727,435.0,507.93
8728,440.0,509.45
8729,428.0,509.68
8730,427.0,508.82
8731,431.0,509.41
8732,443.0,510.71
8733,441.0,509.15
8734,450.0,509.34
8735,439.0,509.81
8736,423.0,507.89
8737,434.0,509.06
8738,426.0,509.41
8739,415.0,510.37
8740,433.0,510.34
8741,417.0,509.32
8742,451.0,510.33
8743,444.0,509.82
8744,444.0,510.84
8745,440.0,510.35
8746,449.0,509.72
8747,430.0,510.36
8748,434.0,510.28
8749,432.0,510.1
8750,448.0,510.4
8751,434.0,508.69
8752,438.0,507.77
8753,428.0,508.07
8754,435.0,507.7
8755,447.0,507.94
8756,450.0,507.65
8757,424.0,506.66
8758,448.0,507.94
8759,446.0,506.14
8760,440.0,506.17
8761,451.0,506.51
8762,435.0,506.55
8763,406.0,508.03
8764,410.0,508.25
8765,410.0,508.45
8766,443.0,508.57
8767,447.0,508.07
8768,450.0,507.15
8769,440.0,505.85
8770,447.0,506.36
8771,436.0,506.94
8772,404.0,506.16
8773,427.0,508.31
8774,440.0,509.18
8775,432.0,508.45
8776,446.0,507.57
8777,447.0,507.38
8778,446.0,507.73
8779,433.0,508.29
8780,448.0,508.06
8781,427.0,507.21
8782,451.0,507.45
8783,437.0,507.33
8784,440.0,507.94
8785,460.0,506.51
8786,454.0,505.67
8787,437.0,505.28
8788,442.0,504.48
8789,430.0,504.37
8790,439.0,504.25
8791,436.0,504.12
8792,429.0,505.53
8793,437.0,506.03
8794,441.0,506.89
8795,408.0,507.04
8796,430.0,508.91
8797,422.0,509.98
8798,426.0,509.34
8799,440.0,508.32
8800,434.0,507.78
8801,446.0,507.03
8802,435.0,507.95
8803,434.0,507.93
8804,429.0,509.3
8805,444.0,509.36
8806,433.0,507.76
8807,444.0,509.18
8808,452.0,510.2
8809,421.0,511.22
8810,422.0,510.57
8811,441.0,509.31
8812,435.0,509.37
8813,434.0,509.43
8814,438.0,508.67
8815,420.0,507.11
8816,445.0,508.48
8817,435.0,509.7
8818,441.0,509.55
8819,442.0,510.38
8820,453.0,513.18
8821,463.0,513.39
8822,439.0,512.95
8823,414.0,512.01
8824,444.0,513.16
8825,450.0,513.18
8826,419.0,512.31
8827,409.0,512.24
8828,447.0,513.11
8829,433.0,511.27
8830,442.0,511.78
8831,451.0,512.27
8832,424.0,512.13
8833,437.0,511.4
8834,432.0,510.1
8835,435.0,509.87
8836,463.0,510.24
8837,440.0,509.74
8838,446.0,510.84
8839,442.0,511.12
8840,461.0,510.83
8841,451.0,508.04
8842,456.0,506.96
8843,414.0,506.69
8844,430.0,505.1
8845,440.0,504.47
8846,427.0,504.51
8847,430.0,505.84
8848,435.0,504.74
8849,426.0,506.26
8850,412.0,505.65
8851,412.0,506.31
8852,414.0,507.42
8853,440.0,507.33
8854,436.0,507.15
8855,442.0,508.61
8856,444.0,508.34
8857,442.0,509.23
8858,456.0,508.91
8859,446.0,508.07
8860,447.0,506.73
8861,445.0,505.42
8862,443.0,505.17
8863,446.0,506.14
8864,444.0,506.43
8865,434.0,506.2
8866,450.0,506.2
8867,431.0,507.57
8868,439.0,508.39
8869,440.0,507.87
8870,447.0,508.25
8871,429.0,508.69
8872,451.0,508.37
8873,448.0,507.48
8874,458.0,506.33
8875,446.0,506.23
8876,434.0,507.1
8877,410.0,507.91
8878,435.0,508.54
8879,432.0,507.99
8880,436.0,506.4
8881,439.0,505.9
8882,437.0,504.32
8883,440.0,505.77
8884,443.0,506.44
8885,444.0,507.72
8886,428.0,507.45
8887,432.0,505.14
8888,429.0,505.02
8889,406.0,504.91
8890,405.0,505.01
8891,441.0,504.73
8892,434.0,504.02
8893,428.0,505.27
8894,413.0,503.75
8895,408.0,503.36
8896,440.0,503.11
8897,446.0,504.37
8898,455.0,505.15
8899,441.0,505.3
8900,421.0,505.25
8901,426.0,505.0
8902,437.0,505.61
8903,433.0,505.9
8904,438.0,504.92
8905,444.0,504.36
8906,427.0,504.03
8907,428.0,504.37
8908,431.0,504.55
8909,421.0,504.58
8910,437.0,506.12
8911,447.0,506.58
8912,436.0,505.92
8913,448.0,507.38
8914,418.0,504.85
8915,431.0,505.19
8916,413.0,504.94
8917,432.0,505.34
8918,443.0,507.14
8919,443.0,506.14
8920,431.0,506.18
8921,433.0,507.71
8922,428.0,506.7
8923,448.0,507.77
8924,420.0,507.96
8925,451.0,508.85
8926,449.0,509.41
8927,447.0,508.49
8928,444.0,508.03
8929,437.0,508.13
8930,443.0,507.78
8931,438.0,508.87
8932,423.0,508.31
8933,435.0,508.75
8934,437.0,507.42
8935,429.0,509.32
8936,419.0,508.77
8937,438.0,510.05
8938,430.0,509.0
8939,416.0,508.85
8940,431.0,510.37
8941,453.0,508.92
8942,433.0,507.01
8943,435.0,506.98
8944,433.0,506.92
8945,419.0,506.91
8946,439.0,508.34
8947,428.0,508.51
8948,439.0,508.81
8949,435.0,509.24
8950,445.0,508.59
8951,446.0,508.98
8952,437.0,509.32
8953,436.0,508.91
8954,444.0,508.83
8955,417.0,508.76
8956,457.0,507.62
8957,442.0,506.7
8958,453.0,506.62
8959,436.0,505.8
8960,432.0,507.31
8961,446.0,506.7
8962,448.0,505.58
8963,436.0,506.14
8964,437.0,506.17
8965,434.0,506.24
8966,439.0,507.21
8967,445.0,507.36
8968,421.0,507.48
8969,445.0,508.31
8970,423.0,508.23
8971,455.0,508.97
8972,434.0,510.39
8973,443.0,508.37
8974,447.0,507.8
8975,427.0,507.9
8976,429.0,506.29
8977,442.0,506.4
8978,428.0,506.07
8979,440.0,505.73
8980,438.0,505.59
8981,453.0,507.4
8982,435.0,506.36
8983,428.0,507.05
8984,432.0,506.68
8985,440.0,506.52
8986,445.0,506.46
8987,446.0,506.52
8988,441.0,507.75
8989,431.0,509.18
8990,448.0,508.8
8991,436.0,508.75
